"unique_row","study_ID","short_cite","long_cite","peer_reviewed","coder","expt_unique","same_sample","task_type","participant_design","native_language","group_name_1","group_name_2","n_1","n_2","feature","unit","x_1","x_2","SD_1","SD_2","expt_num","expt_condition","n_1_M","n_2_M","n_1_F","n_2_F","mean_age_1","mean_age_2","sd_age_1","sd_age_2","mean_education_1","mean_education_2","sd_education_1","sd_education_2","mean_total_task_duration_1","mean_total_task_duration_2","sd_total_task_duration_1","sd_total_task_duration_2","task_type_specification","native_language_specification","diagnosis_specification","feature_specification","prosody_type","notes","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_sample_calc","all_mod"
"46","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).2","D","constrained","between",NA,"LHD","HC",9,9,"pause_duration","Intersyllabic pause",244,160.2222222,150.8890321,35.31564022,NA,"Compound Nouns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.764548959707054,0.238459308660809,0.726321511721701,0.21520952606638,0.357073524355836,0.039595729937355,0.373527734010967,0.166666666666667,1.38673841704259,0.784499680746483,"between",NA,9,"Ouellette1994 D",""
"47","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).3","D","constrained","between",NA,"LHD","HC",9,9,"pause_duration","Intersyllabic pause",276.1111111,187.6666667,75.85585746,43.59185704,NA,"Noun phrases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",1.42965445633426,0.278997551792122,1.35817173351755,0.25179529049239,0.581529862054653,0.0202192949309884,0.664771196130818,0.166666666666667,2.5931063439737,0.917865155020229,"between",NA,9,"Ouellette1994 D",""
"48","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).2","M","constrained","between","Korean","LHD","HC",7,7,"pause_duration","percentage of pause duration to overall sentence duration",18.81987578,16.11801242,4.436974248,4.683472818,NA,"Idiomatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.592268576073983,0.298242216650168,0.551886627705303,0.258959280056267,0.283945523377177,0.0579411501771408,0.2919684036692,0.25,1.0742563667389,0.981177564680381,"between",NA,7,"Yang2016 M",""
"49","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).3","M","constrained","between","Korean","LHD","HC",7,7,"pause_duration","percentage of pause duration to overall sentence duration",22.82608696,21.80124224,3.204481402,2.957982832,NA,"Literal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",0.33234296796755,0.289658994584196,0.309683220151581,0.251506596020678,0.163923686143092,0.0667326400214887,0.165416085486512,0.25,0.602803464007255,0.952939895921099,"between",NA,7,"Yang2016 M",""
"54","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).4","D","constrained","between",NA,"LHD","HC",9,9,"speech_duration","Ratio syllable 1/2",1.10555556,1.22444444,0.14984251,0.16133127,NA,"compound nouns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-0.763611456469338,0.238419512679201,-0.725430883645871,0.215173610192979,-0.356691411512585,0.0396262595900917,-0.373089850023171,0.166666666666667,-1.38503797426605,0.78436875721474,"between",NA,9,"Ouellette1994 D",""
"55","Ouellette1994","Ouellette & Baum (1994)","Ouellette, G. P., & Baum, S. R. (1994). Acoustic analysis of prosodic cues in left- and righthemisphere-damaged patients. Aphasiology, 8(3), 257-283.","yes","LNJ, ND","Ouellette & Baum (1994).5","D","constrained","between",NA,"LHD","HC",9,9,"speech_duration","Ratio syllable 1/2",1.06888889,1.29555556,0.09829095,0.22153505,NA,"noun phrases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.32263434957184,0.270815600629648,-1.25650263209325,0.244411079568257,-0.551607273986722,0.022799996707003,-0.620688577318633,0.166666666666667,-2.39899334236774,0.890947614619344,"between",NA,9,"Ouellette1994 D",""
"56","Emmorey1987","Emmorey (1987)","Emmorey, K. D. (1987). The neurological substrates for prosodic aspects of speech. Brain and Language, 30(2), 305-320.","yes","LNJ, ND","Emmorey (1987).2","A","constrained","between",NA,"LHD","HC",15,22,"speech_duration","Vowel/Syllable",28,73,18,41,NA,"1st word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.33383842128891,0.136163440960489,-1.30441551493695,0.130222486329481,-0.547852212758154,0.0112512484809195,-0.615307245240863,0.0833333333333333,-2.41931528052499,0.447959765390371,"between",NA,18.5,"Emmorey1987 A",""
"57","Emmorey1987","Emmorey (1987)","Emmorey, K. D. (1987). The neurological substrates for prosodic aspects of speech. Brain and Language, 30(2), 305-320.","yes","LNJ, ND","Emmorey (1987).3","A","constrained","between",NA,"LHD","HC",15,22,"speech_duration","Vowel/Syllable",9,45,23,30,NA,"2nd word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.31313420775582,0.135422853304705,-1.2841680119965,0.129514211294709,-0.541858981973349,0.011506253726579,-0.60678353110893,0.0833333333333333,-2.38176199118171,0.445523329661399,"between",NA,18.5,"Emmorey1987 A",""
"71","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).1","F","constrained","between","English","LHD","HC",8,8,"speech_duration","Ratio syllable 1/2",1.64044944,1.99715909,0.14301036,0.12052957,NA,"short sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-2.69726768237997,0.477351654700356,-2.54165608531958,0.423861435996877,-0.803268806101147,0.00532818792496213,-1.10775900067283,0.2,-4.89230240747028,1.57042399736597,"between",NA,8,"Balan1999 F",""
"72","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).2","F","constrained","between","English","LHD","HC",8,8,"speech_duration","Ratio syllable 1/2",1.59831461,1.92045455,0.09534024,0.09642365,NA,"medium sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-3.35970238086277,0.602737502749217,-3.16587339735145,0.535197020747363,-0.85927296991611,0.0026991701158091,-1.29055937838312,0.2,-6.09382604242507,1.98292690327843,"between",NA,8,"Balan1999 F",""
"73","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).3","F","constrained","between","English","LHD","HC",8,8,"speech_duration","Ratio syllable 1/2",1.59831461,1.98863636,0.14301036,0.12052957,NA,"long sentence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the compounds and phrases. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-2.95142629868576,0.522216162392935,-2.78115170453081,0.463698596858519,-0.827834454800676,0.00406854967471471,-1.1812153505294,0.2,-5.35329514414038,1.71802231155777,"between",NA,8,"Balan1999 F",""
"74","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).4","F","constrained","between","English","LHD","HC",8,8,"speech_duration","Ratio syllable 1/2",1.67977528,2.07954546,0.14301036,0.12856487,NA,"compound nouns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the three sentence lengths. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-2.93992817786094,0.520099302843148,-2.7703169368305,0.461818944573372,-0.826815481615034,0.0041175371784822,-1.17798597481397,0.2,-5.33243985989843,1.71105812278141,"between",NA,8,"Balan1999 F",""
"75","Balan1999","Balan & Gandour (1999)","Balan, A., & Gandour, J. (1999). Effect of sentence length on the production of linguistic stress by left-and right-hemisphere-damaged patients. Brain and language, 67(2), 73-94.","yes","LNJ, ND","Balan & Gandour (1999).5","F","constrained","between","English","LHD","HC",8,8,"speech_duration","Ratio syllable 1/2",1.54494382,1.85795455,0.11123028,0.09642365,NA,"phrase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic","Values are means of the three sentence lengths. LHD values are for non-fluent patients. The paper also reports data from patients with fluent aphasia","Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-3.00709964381719,0.532582758370171,-2.83361312590466,0.472903551348661,-0.832654681145377,0.00384069427414487,-1.19673069251033,0.2,-5.45427542214456,1.75212704531818,"between",NA,8,"Balan1999 F",""
"76","Gandour2001","Gandour and Baum (2001)","Gandour, J., & Baum, S. R. (2001). Production of stress retraction by left- and right-hemispheredamaged patients. Brain Lang, 79(3), 482-494.","yes","LNJ, ND","Gandour and Baum (2001).2","I","constrained","between","English","LHD","HC",7,9,"speech_duration","Ratio syllable 1/2",1.1809816,1.38888889,0.09202454,0.08165899,NA,"clash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-2.41040652532315,0.435532617009516,-2.27134461040066,0.386728481301719,-0.767102843340061,0.00747135384857276,-1.01324985222797,0.25,-4.37199382317713,1.43284487788503,"between",NA,8,"Gandour2001 I",""
"77","Gandour2001","Gandour and Baum (2001)","Gandour, J., & Baum, S. R. (2001). Production of stress retraction by left- and right-hemispheredamaged patients. Brain Lang, 79(3), 482-494.","yes","LNJ, ND","Gandour and Baum (2001).3","I","constrained","between","English","LHD","HC",7,9,"speech_duration","Ratio syllable 1/2",1.97852761,1.68209877,0.09202454,0.12248849,NA,"non-clash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",2.68343790573212,0.478994472528254,2.52862418040143,0.425320165880303,0.799537517357267,0.00553366820982464,1.09732893291026,0.25,4.86721796737893,1.57582865138744,"between",NA,8,"Gandour2001 I",""
"78","Yang2016","Yang & Sidtis (2016)","Yang, S. Y., & Van Lancker Sidtis, D. (2016). Production of Korean Idiomatic Utterances Following Left- and Right-Hemisphere Damage: Acoustic Studies. J Speech Lang Hear Res, 59(2), 267-280.","yes","LNJ, ND","Yang & Sidtis (2016).4","M","constrained","between","Korean","LHD","HC",7,7,"speech_duration","Variablility of syllable duration",146.357616,178.807947,26.2822978,28.034451,NA,"Idiomatic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linguistic",NA,"Left Hemisphere Damage: Acoustic Measures of Prosody in Right-Hemisphere Damage: A Systematic Review and Meta-Analysis","lhd_weed_2020","Hemisphere_Damage",-1.19423423730372,0.336649836198157,-1.11280917566937,0.292308044756767,-0.512674601793388,0.0337141411159028,-0.566351276842683,0.25,-2.16610130036822,1.10753356832245,"between",NA,7,"Yang2016 M",""
