"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"11","byers2009","Byers‐Heinlein, K., & Werker, J. F. (2009). Monolingual, bilingual, trilingual: infants' language experience influences the development of a word‐learning heuristic. Developmental science, 12(5), 815-823.","Byers-Heinlein & Werker (2009)","yes","Molly Lewis, Michael Frank",1,"experimental","4","eye-tracking","test_only","forced-choice","looking_time_change","within_one","Canadian English","typical","experimental",NA,16,NA,545.48,NA,0.12,0,0.18,NA,2.63,NA,NA,0.66,0.13180625,NA,NA,NA,NA,12.168,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"digital",NA,NA,260,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.666666666666667,0.0763888888888889,0.630952380952381,0.0684235933956916,0.316227766016838,0.013921875,0.327450150237258,0.0769230769230769,1.20919957615615,0.251309371324035,"group_means_one",545.48,16,"byers2009 4"
"12","byers2013","Byers-Heinlein, K., & Werker, J. F. (2013). Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants. Cognition, 128(3), 407-416.","Byers-Heinlein & Werker (2013)","yes","Molly Lewis",1,"experimental","94","eye-tracking","test_only","forced-choice","looking_time_change","within_one","Candadian English, Chinese","multilingual","experimental",NA,20,NA,517.42696,NA,0.06,0,0.3,NA,0.89,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"digital",NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.2,0.051,0.191666666666667,0.0468385416666667,0.0995037190209989,0.0123750243860775,0.0998340788992075,0.0588235294117647,0.362759872846844,0.167783274818519,"group_means_one",517.42696,20,"byers2013 94"
"13","choi2014","Choi, I. & Hwang, M. (2014). Korean Late-Talkers’ Use of the Mutual Exclusivity Assumption on First versus Second Label Learning. Commun Sci Disord. 19(3), 24-35. DOI: https://doi.org/10.12963/csd.14170","Choi & Hwang (2014)","yes","Alvaro Iturralde",1,"experimental","91","behavior","test_only","forced-choice","target_selection","within_one","Korean","NT","late talkers",NA,14,NA,858,NA,0.714,0.5,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.64615384615385,0.168207945900254,1.54326923076923,0.147839014951395,0.635499050075613,0.00890909106460099,0.750587054307247,0.0909090909090909,2.98579279958556,0.553381961051781,"group_means_one",858,14,"choi2014 91"
"14","choi2014","Choi, I. & Hwang, M. (2014). Korean Late-Talkers’ Use of the Mutual Exclusivity Assumption on First versus Second Label Learning. Commun Sci Disord. 19(3), 24-35. DOI: https://doi.org/10.12963/csd.14171","Choi & Hwang (2014)","yes","Alvaro Iturralde",1,"experimental","90","behavior","test_only","forced-choice","target_selection","within_one","Korean","typical","typical",NA,15,NA,819,NA,0.76,0.5,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.91176470588235,0.188494809688581,1.80147058823529,0.167372795141377,0.690981244079765,0.00672373046907955,0.849831141697931,0.0833333333333333,3.46755760809483,0.620123067761641,"group_means_one",819,15,"choi2014 90"
"15","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","96","behavior","test_only","forced-choice","target_selection","within_one","English, Urdu","multilingual","experimental",NA,16,NA,1497.49425,NA,0.65,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.547500005475,0.0718673829998477,0.518169648038839,0.0643735583056671,0.264035431262939,0.0144650620887928,0.270441314054601,0.0769230769230769,0.993055161848786,0.236434213183357,"group_means_one",1497.49425,16,"davidson1997 96"
"16","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","97","behavior","test_only","forced-choice","target_selection","within_one","English, Greek","multilingual","experimental",NA,16,NA,2264.5035,NA,0.71,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.766500007665,0.0808600706797014,0.725437507254375,0.0724285518301279,0.357868168897205,0.0134004550100204,0.37443879950224,0.0769230769230769,1.3902772265883,0.266018969817593,"group_means_one",2264.5035,16,"davidson1997 97"
"17","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","98","behavior","test_only","forced-choice","target_selection","within_one","English, Urdu","multilingual","experimental",NA,16,NA,2264.5035,NA,0.67,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.620500006205,0.0745318830531377,0.587258934444018,0.0667602230536555,0.296316604309033,0.01414318637381,0.305476803776439,0.0769230769230769,1.12546251676196,0.245200067000908,"group_means_one",2264.5035,16,"davidson1997 98"
"18","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","95","behavior","test_only","forced-choice","target_selection","within_one","English, Greek","multilingual","experimental",NA,16,NA,1497.49425,NA,0.6,0.5,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",0.365,0.06666328125,0.345446428571429,0.059712103645169,0.179534675334237,0.015105653773286,0.181501824167909,0.0769230769230769,0.662036767945489,0.219313404672019,"t_one",1497.49425,16,"davidson1997 95"
"19","deak2001","Deak, G. O., Yen, L., & Pettit, J. (2001). By any other name: when will preschoolers produce several labels for a referent?. Journal of Child Language, 28(3), 787-804.","Deak, Yen, & Pettit (2001)","yes","Molly Lewis",1,"experimental","deak2001_3yo","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","3yo",NA,20,NA,1308.786,NA,0.8,0.5,0.1833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.63636393388435,0.116942173102937,1.56818210330584,0.107400016617107,0.63323785922376,0.00628366438846234,0.74680311001306,0.0588235294117647,2.96803586293524,0.384724328776566,"group_means_one",1308.786,20,"deak2001 deak2001_3yo"
"20","deak2001","Deak, G. O., Yen, L., & Pettit, J. (2001). By any other name: when will preschoolers produce several labels for a referent?. Journal of Child Language, 28(3), 787-804.","Deak, Yen, & Pettit (2001)","yes","Molly Lewis",1,"experimental","deak2001_4yo","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","4yo",NA,20,NA,1643.591,NA,0.8833333,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mutual exclusivity","mutex","early_language",1.9166665,0.141840261805556,1.83680539583333,0.13026649044295,0.691905331873229,0.00502250360979324,0.851601744188236,0.0588235294117647,3.47644847914902,0.466635757389262,"group_means_one",1643.591,20,"deak2001 deak2001_4yo"
