"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"11","BartelsDarcyHoehle2009","Bartels, S., Darcy, I., & Höhle, B. (2009). Schwa Syllables Facilitate Word Segmentation for 9-month-old German-learning Infants. In: Chanderlee, J. et al. (Eds.), Proceedings of the 33rd Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 73-84.","Bartels, Darcy, & Hoehle (2009)","no","Christina",1,"1","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","German","typical","1",NA,28,NA,269.36,NA,6.19,5.32,NA,NA,3.08,NA,NA,NA,NA,NA,"native",NA,NA,41.42,NA,13,NA,0.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886,"Word segmentation","inworddb","early_language",0.277932365873426,0.00952225714285714,0.269915086088616,0.0089808196296492,0.13764348035862,0.00224780697236524,0.138522749210698,0.04,0.504113548521332,0.0313269703351491,"t_two",269.36,28,"BartelsDarcyHoehle2009 1"
"12","BartelsDarcyHoehle2009","Bartels, S., Darcy, I., & Höhle, B. (2009). Schwa Syllables Facilitate Word Segmentation for 9-month-old German-learning Infants. In: Chanderlee, J. et al. (Eds.), Proceedings of the 33rd Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 73-84.","Bartels, Darcy, & Hoehle (2009)","no","Christina",2,"2","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","German","typical","2",NA,24,NA,268.36,NA,5.59,5.84,NA,NA,-0.56,NA,NA,NA,NA,NA,"native",NA,NA,25.42,NA,12,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4298317828,"Word segmentation","inworddb","early_language",-0.122067178537722,0.0478244430182533,-0.117905797451208,0.0446192666331199,-0.0609202278009908,0.0118234869633506,-0.0609957599537719,0.0476190476190476,-0.221405370825584,0.157336111097533,"t_two",268.36,24,"BartelsDarcyHoehle2009 2"
"13","Berdasco2017","Berdasco‐Munoz, E., Nishibayashi, L. L., Baud, O., Biran, V., & Nazzi, T. (2017). Early Segmentation Abilities in Preterm Infants. Infancy.","Berdasco‐Munoz et al. (2017)","yes","Christina",1,"preterm","preterm","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","preterm","1",NA,24,NA,194.64,NA,10.45,9.23,3.42,4.15,NA,7.84,NA,NA,NA,NA,"native",NA,NA,31.44,NA,22,NA,0.4166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7520517478,"Word segmentation","inworddb","early_language",0.32083662837612,0.0228068573105783,0.309899016045116,0.0212783502155124,0.158393211677181,0.00528324991897037,0.159738126802564,0.0476190476190476,0.581933272571656,0.0750315530958334,"group_means_two",194.64,24,"Berdasco2017 preterm"
"14","Berdasco2017","Berdasco‐Munoz, E., Nishibayashi, L. L., Baud, O., Biran, V., & Nazzi, T. (2017). Early Segmentation Abilities in Preterm Infants. Infancy.","Berdasco‐Munoz et al. (2017)","yes","Christina",2,"fullterm","fullterm","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Parisian French","typical","2",NA,24,NA,135.76,NA,11.2,10.35,3.44,3.23,2.38,NA,NA,0.487,NA,0.8642304841,"native",NA,NA,31.44,NA,34,NA,0.2916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8642304841,"Word segmentation","inworddb","early_language",0.254746335257371,0.0126661199776471,0.24606180110087,0.0118172413272857,0.126352326224685,0.00301727824701734,0.127031242678949,0.0476190476190476,0.462058740930816,0.0416698644920372,"group_means_two",135.76,24,"Berdasco2017 fullterm"
"15","bergmann2013","Bergmann, C. & Fikkert, P. (unpublished) Replication of Jusczyk & Aslin (1995) in Dutch 8- and 10-month-olds.","Bergmann, C. & Fikkert, P. (2014)","no","Christina",1,"1_8","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical","1_8",NA,21,NA,239.03,NA,10.84,12.01,3.78,4.17,-1.15,NA,NA,NA,NA,0.32,"native",NA,NA,35,NA,8,NA,0.5238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,"Word segmentation","inworddb","early_language",-0.293986089046553,0.066819710013164,-0.282381375005242,0.0616485863331286,-0.145430288155748,0.01566726078216,-0.146468780826256,0.0555555555555556,-0.533231781406343,0.219828034675146,"group_means_two",239.03,21,"bergmann2013 1"
"16","bergmann2013","Bergmann, C. & Fikkert, P. (unpublished) Replication of Jusczyk & Aslin (1995) in Dutch 8- and 10-month-olds.","Bergmann, C. & Fikkert, P. (2014)","no","Christina",1,"1_10","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","Dutch","typical","1_10",NA,19,NA,319.8,NA,18.52,16.97,6.65,7.82,0.97,NA,NA,NA,NA,0.55,"native",NA,NA,23,NA,4,NA,0.4736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Word segmentation","inworddb","early_language",0.213539444322274,0.0485683972179333,0.204118586484527,0.0443774823195865,0.106166301106918,0.0117361384512165,0.106567897354438,0.0625,0.387317708350669,0.15978362231199,"group_means_two",319.8,19,"bergmann2013 2"
"17","Bortfeldetal2005","Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)","yes","Christina",1,"1_alternative_name","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_alternative_name",NA,24,NA,191,NA,NA,NA,NA,NA,-0.88,NA,NA,NA,NA,NA,"native",NA,NA,39,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,"Word segmentation","inworddb","early_language",-0.132487986876798,0.0230323555555556,-0.127971350960544,0.0214887356519743,-0.066099121911453,0.00568294526339291,-0.0661956394784934,0.0476190476190476,-0.240306626365808,0.0757734125861887,"t_two",191,24,"Bortfeldetal2005 1"
"18","Bortfeldetal2005","Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)","yes","Christina",1,"1_name","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_name",NA,24,NA,191,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,"native",NA,NA,39,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4401826347,"Word segmentation","inworddb","early_language",0.518374705540307,0.0522496207613333,0.500702840578706,0.0487478706095859,0.250896935695207,0.0107476238404597,0.256369772471828,0.0476190476190476,0.940227711344109,0.171894362340435,"t_two",191,24,"Bortfeldetal2005 2"
"19","Bortfeldetal2005","Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)","yes","Christina",2,"2_mommy","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_mommy",NA,20,NA,188,NA,NA,NA,NA,NA,2.55,NA,NA,NA,NA,NA,"native",NA,NA,30,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7345134886,"Word segmentation","inworddb","early_language",0.415490798980976,0.0308644662409462,0.398178682356769,0.0283460115303135,0.203402523746534,0.00679748584416702,0.206279378684712,0.0588235294117647,0.753616947036862,0.101540023949639,"t_two",188,20,"Bortfeldetal2005 3"
"20","Bortfeldetal2005","Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)","yes","Christina",2,"2_tommy","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","2_tommy",NA,20,NA,188,NA,NA,NA,NA,NA,-0.76,NA,NA,NA,NA,NA,"native",NA,NA,30,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,"Word segmentation","inworddb","early_language",-0.124880743111178,0.02738988,-0.119677378814879,0.025154941875,-0.0623190050679462,0.00676799973301069,-0.0623998688224165,0.0588235294117647,-0.226508612460151,0.0901090933977698,"t_two",188,20,"Bortfeldetal2005 4"
