"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"15","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"1.25yo","yurovsky2015_1.25yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,27,NA,456.5625,NA,0.65,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,"special_case",456.5625,27,"yurovsky2015 yurovsky2015_1.25yo"
"16","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"1.75yo","yurovsky2015_1.75yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,19,NA,639.1875,NA,0.833333333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,"special_case",639.1875,19,"yurovsky2015 yurovsky2015_1.75yo"
"17","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"2.25yo","yurovsky2015_2.25yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,38,NA,821.8125,NA,0.916666667,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0285714285714286,NA,NA,"special_case",821.8125,38,"yurovsky2015 yurovsky2015_2.25yo"
"18","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"2.75yo","yurovsky2015_2.75yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,26,NA,1004.4375,NA,0.923076923,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,NA,NA,"special_case",1004.4375,26,"yurovsky2015 yurovsky2015_2.75yo"
"19","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"3.25yo","yurovsky2015_3.25yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,15,NA,1187.0625,NA,0.869047619,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,"special_case",1187.0625,15,"yurovsky2015 yurovsky2015_3.25yo"
"20","yurovsky2015","Yurovsky, D., & Frank, M. C. (2015). Beyond na_ve cue combination: Salience and social cues in early word learning. Developmental psychology,_(XX)X, 1-17.","Yurovsky & Frank (2015)","yes","Molly Lewis",1,"3.75yo","yurovsky2015_3.75yo","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,22,NA,1369.6875,NA,0.920454545,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0526315789473684,NA,NA,"special_case",1369.6875,22,"yurovsky2015 yurovsky2015_3.75yo"
"21","fernald2012","Fernald, A. & Marchman, V. A. (2012). Individual differences in lexical processing at 18 months predict vocabulary growth in typically-developing and late-talking toddlers._Child Development, 83, 203-222.","Fernald & Marchman (2012)","yes","Molly Lewis",1,"typical","fernald2012_typical","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,46,NA,547.92,NA,0.66,0.5,0.08,NA,NA,NA,NA,2,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",2,0.0652173913043478,1.96590909090909,0.0630130198975925,0.707106781186548,0.00203804347826087,0.881373587019543,0.0232558139534884,3.62759872846844,0.214556617414986,"group_means_one",547.92,46,"fernald2012 fernald2012_typical"
"22","fernald2012","Fernald, A. & Marchman, V. A. (2012). Individual differences in lexical processing at 18 months predict vocabulary growth in typically-developing and late-talking toddlers._Child Development, 83, 203-222.","Fernald & Marchman (2012)","yes","Molly Lewis",1,"late talkers","fernald2012_late talkers","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","delayed","experimental",NA,36,NA,547.92,NA,0.61,0.5,0.1,NA,NA,NA,NA,1.1,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1.1,0.0445833333333333,1.07573529411765,0.0426381154483852,0.481918749772156,0.0050440496026841,0.525480447978513,0.0303030303030303,1.99517930065764,0.1466732876273,"group_means_one",547.92,36,"fernald2012 fernald2012_late talkers"
"23","fernald2013","Fernald, A., Marchman, V. A., & Weisleder, A. (2013). SES differences in language processing skill and vocabulary are evident at 18 months.Developmental science,_16(2), 234-248.","Fernald et al. (2013)","yes","Molly Lewis",1,"18mo - low SES","group_a","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,23,NA,547.92,NA,0.59,0.5,0.08,NA,NA,NA,NA,1.125,NA,NA,"native",NA,NA,NA,NA,3,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1.125,0.0709918478260869,1.08482142857143,0.0660115523791038,0.490261239632559,0.00777998361665668,0.536404176137958,0.05,2.04052428476349,0.233553817915271,"group_means_one",547.92,23,"fernald2013 group_a"
"24","fernald2013","Fernald, A., Marchman, V. A., & Weisleder, A. (2013). SES differences in language processing skill and vocabulary are evident at 18 months.Developmental science,_16(2), 234-248.","Fernald et al. (2013)","yes","Molly Lewis",1,"18mo - high SES","group_b","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,25,NA,547.92,NA,0.69,0.5,0.07,NA,NA,NA,NA,2.714285714,NA,NA,"native",NA,NA,NA,NA,3,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",2.71428571428571,0.18734693877551,2.62577639751553,0.175327871224104,0.805055837353368,0.0020407473367095,1.11281681647657,0.0454545454545455,4.92316970292145,0.616346723823131,"group_means_one",547.92,25,"fernald2013 group_b"
"25","fernald2013","Fernald, A., Marchman, V. A., & Weisleder, A. (2013). SES differences in language processing skill and vocabulary are evident at 18 months.Developmental science,_16(2), 234-248.","Fernald et al. (2013)","yes","Molly Lewis",1,"24mo - low SES","group_a","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,23,NA,730.56,NA,0.69,0.5,0.11,NA,NA,NA,NA,1.727272727,NA,NA,"native",NA,NA,NA,NA,3,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1.72727272727273,0.108336327703917,1.66558441558442,0.100736202673667,0.653619870346092,0.00508955810548236,0.781592606049855,0.05,3.13292617458638,0.356412232234811,"group_means_one",730.56,23,"fernald2013 group_a"
"26","fernald2013","Fernald, A., Marchman, V. A., & Weisleder, A. (2013). SES differences in language processing skill and vocabulary are evident at 18 months.Developmental science,_16(2), 234-248.","Fernald et al. (2013)","yes","Molly Lewis",1,"24mo - high SES","group_b","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,25,NA,730.56,NA,0.77,0.5,0.08,NA,NA,NA,NA,3.375,NA,NA,"native",NA,NA,NA,NA,3,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",3.375,0.2678125,3.26494565217391,0.250631239662098,0.860291533634174,0.00117539017651591,1.29446531230217,0.0454545454545455,6.12157285429049,0.881067809555581,"group_means_one",730.56,25,"fernald2013 group_b"
"27","fernald2006b","Fernald, A., & Hurtado, N. (2006). Names in frames: infants interpret words in sentence frames faster than words in isolation._Developmental Science,_9(3), F33_F40. http://doi.org/10.1111/j.1467-7687.2006.00482.x","Fernald & Hurtado (2006)","yes","Molly Lewis",1,"18mo_sentence frame","fernald2006b_1_18mo_sentence frame","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,24,NA,547.92,NA,0.66,0.5,0.1,NA,NA,NA,NA,1.6,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1.6,0.095,1.54545454545455,0.0886331353305785,0.624695047554424,0.00538433496321876,0.732668256045411,0.0476190476190476,2.90207898277475,0.312537472701163,"group_means_one",547.92,24,"fernald2006b fernald2006b_1_18mo_sentence frame"
"28","fernald2006b","Fernald, A., & Hurtado, N. (2006). Names in frames: infants interpret words in sentence frames faster than words in isolation._Developmental Science,_9(3), F33_F40. http://doi.org/10.1111/j.1467-7687.2006.00482.x","Fernald & Hurtado (2006)","yes","Molly Lewis",2,"18mo - sentence frame","fernald2006b_2_18mo - sentence frame","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,24,NA,547.92,NA,0.63,0.5,0.13,NA,NA,NA,NA,1,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1,0.0625,0.965909090909091,0.0583112732438017,0.447213595499958,0.008,0.481211825059603,0.0476190476190476,1.81379936423422,0.205616758356028,"group_means_one",547.92,24,"fernald2006b fernald2006b_2_18mo - sentence frame"
"29","hurtado2007","Hurtado, N., Marchman, V. A., & Fernald, A. (2007). Spoken word recognition by Latino children learning Spanish as their first language.Journal of Child Language,_34(02), 227-249.","Hurtado, Marchman & Fernald (2007)","yes","Molly Lewis",1,"18mo - low ses spanish","hurtado2007_1_18mo - low ses spanish","eye-tracking","test_only","looking while listening","looking_time","within_one","Spanish","typical","experimental",NA,18,NA,547.92,NA,0.49,0.5,0.1,NA,NA,NA,NA,-0.1,NA,NA,"native",NA,NA,NA,NA,10,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",-0.1,0.0558333333333333,-0.0953125000000001,0.0507216389973958,-0.0499376169438923,0.0138541670979939,-0.0499791900693488,0.0666666666666667,-0.181379936423422,0.183684304131385,"group_means_one",547.92,18,"hurtado2007 hurtado2007_1_18mo - low ses spanish"
"30","hurtado2007","Hurtado, N., Marchman, V. A., & Fernald, A. (2007). Spoken word recognition by Latino children learning Spanish as their first language.Journal of Child Language,_34(02), 227-249.","Hurtado, Marchman & Fernald (2007)","yes","Molly Lewis",1,"30mo - low ses spanish","hurtado2007_1_30mo - low ses spanish","eye-tracking","test_only","looking while listening","looking_time","within_one","Spanish","typical","experimental",NA,16,NA,913.2,NA,0.69,0.5,0.11,NA,NA,NA,NA,1.727272727,NA,NA,"native",NA,NA,NA,NA,9,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",1.72727272727273,0.15573347107438,1.63474025974026,0.139494681201509,0.653619870346092,0.0073162397766309,0.781592606049855,0.0769230769230769,3.13292617458638,0.512342583837541,"group_means_one",913.2,16,"hurtado2007 hurtado2007_1_30mo - low ses spanish"
"31","swingley2000","Swingley, D., & Aslin, R. N. (2000). Spoken word recognition and lexical representation in very young children._Cognition,_76(2), 147-166.","Swingley & Aslin (2000)","yes","Molly Lewis",1,"correct pronunciation","swingley2000_1_correct pronunciation","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,54,NA,616.8,NA,0.73,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,37,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",NA,NA,NA,NA,NA,NA,NA,0.0196078431372549,NA,NA,"special_case",616.8,54,"swingley2000 swingley2000_1_correct pronunciation"
"32","zangl2005","Zangl, R., Klarman, L., Thal, D., Fernald, A., & Bates, E. (2005). Dynamics of word comprehension in infancy: Developments in timing, accuracy, and resistance to acoustic degradation._Journal of Cognition and Development,6(2), 179-208.","Zangl et al. (2005)","yes","Molly Lewis",1,"unaltered speech","zangl2005_1_unaltered speech","eye-tracking","test_only","looking while listening","looking_time","within_one","American English","typical","experimental",NA,95,NA,654.632,NA,0.58,0.5,0.09,NA,NA,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,24,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Online word recognition","word_recognition","early_language",0.888888888888889,0.0146848602988954,0.881720430107527,0.0144489627641772,0.406138466053447,0.00213771439554618,0.430978182711961,0.0108695652173913,1.61226610154153,0.0483112539451201,"group_means_one",654.632,95,"zangl2005 zangl2005_1_unaltered speech"
