"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"43","christophe98","Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
","Christophe & Morton (1998)","yes","LG",3,"3","3","behavior","habituation","high-amplitude sucking","trials_triggered","within_two","yesno","typical","speaker_switch","language_switch",16,NA,71,NA,0.063,2.5,4.297,3.967,-1.958,-4.167,NA,NA,NA,0.276,NA,NA,"https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",13.16302,9.90182,6.93924,5.93514,19.86602,3.16481,0.276,"Language discrimination and preference","langdiscrim","early_language",-0.589317357367552,0.101352967115459,-0.557746784651433,0.0907845933122842,-0.282643940675966,0.0197378175662592,-0.29055324593339,0.0769230769230769,-1.06890344812546,0.333437896768732,"group_means_two",71,16,"christophe98 3","",2.33269676995421,NA
"44","christophe98","Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
","Christophe & Morton (1998)","yes","LG",4,"4","4","behavior","habituation","high-amplitude sucking","trials_triggered","within_two","nono","typical","speaker_switch","language_switch",16,NA,67,NA,-0.563,1,4.016,3.141,-1.596,-3.433,NA,NA,NA,0.423,NA,NA,"https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","diff","none",10.99832,9.00458,5.47359,8.453,38.92038,2.30713,0.423,"Language discrimination and preference","langdiscrim","early_language",-0.433547088540307,0.0779988461869305,-0.41032135165422,0.0698656756821071,-0.211853113989248,0.0169902444910823,-0.215110745076385,0.0769230769230769,-0.786367433560006,0.256605918535474,"group_means_two",67,16,"christophe98 4","",2.20127723361876,NA
"45","chung02","Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf","Chung (2002)","no","LG",2,"4month_2","4month_2","eye-tracking","habituation","central fixation","looking_time","within_two","yesyes","typical","familiarized","novel",18,NA,121.89,NA,12.333,13.27,5.56,9.45,NA,-0.21,NA,NA,NA,NA,NA,NA,NA,28,NA,9.5,NA,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",NA,NA,NA,NA,15.14857,NA,0.55,"Language discrimination and preference","langdiscrim","early_language",-0.120857406771715,0.0504057364658773,-0.115192215829291,0.0457909534642406,-0.0603186730582383,0.0124643889522224,-0.060391986495487,0.0666666666666667,-0.219211087565533,0.165828226154591,"group_means_two",121.89,18,"chung02 4month_2","",4.00468182098195,NA
"46","chung02","Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf","Chung (2002)","no","LG",2,"10month_2","10month_2","eye-tracking","habituation","central fixation","looking_time","within_two","yesyes","typical","familiarized","novel",20,NA,300.15,NA,6.395,8.853,2.083,5.321,NA,-7.95,NA,NA,NA,NA,NA,NA,NA,48,NA,9.5,NA,0.45,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",NA,NA,NA,NA,15.14857,NA,0.896,"Language discrimination and preference","langdiscrim","early_language",-0.608334501440245,0.0196517716410638,-0.582987230546902,0.0180482416634075,-0.291003497161761,0.0037675259533133,-0.29966225286419,0.0588235294117647,-1.10339673195406,0.0646517372926154,"group_means_two",300.15,20,"chung02 10month_2","",9.86139345777121,NA
"47","chung02","Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf","Chung (2002)","no","LG",3,"3","3","eye-tracking","habituation","central fixation","looking_time","within_two","yesyes","typical","familiarized","novel",16,NA,304.94,NA,5.953,7.267,2.49,3.688,NA,-3.68,NA,NA,NA,NA,NA,NA,NA,27,NA,10,NA,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim",NA,"none",NA,NA,NA,NA,5.23857,71.62,0.941,"Language discrimination and preference","langdiscrim","early_language",-0.417601386680267,0.0128247161924151,-0.395229883822395,0.0114874450843412,-0.204392696699987,0.00282090457396747,-0.207312503094696,0.0769230769230769,-0.757445129663996,0.0421916251251272,"group_means_two",304.94,16,"chung02 3","",10.0187683525329,NA
"48","chung02","Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf","Chung (2002)","no","LG",4,"4month_4","4month_4","eye-tracking","habituation","central fixation","looking_time","within_two","nono","typical","familiarized","novel",20,NA,124,NA,9.463,11.333,5.347,9.699,NA,-1.04,NA,NA,NA,NA,NA,NA,NA,29,NA,8.5,NA,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",12.74257,NA,NA,14.32,NA,11.47517,0.1179656,"Language discrimination and preference","langdiscrim","early_language",-0.238782962575643,0.08962887258041,-0.228833672468325,0.0823154055469391,-0.118549549017963,0.0214757003827955,-0.119109644552574,0.0588235294117647,-0.433104385709665,0.294867171761431,"group_means_two",124,20,"chung02 4month_4","",4.0740056263989,NA
"49","chung02","Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf","Chung (2002)","no","LG",4,"10month_4","10month_4","eye-tracking","habituation","central fixation","looking_time","within_two","nono","typical","familiarized","novel",16,NA,300.19,NA,6.306,6.225,2.18,2.318,NA,0.03,NA,NA,NA,NA,NA,NA,NA,29,NA,8.5,NA,0.438,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",12.74257,NA,NA,14.32,NA,11.47517,0.264,"Language discrimination and preference","langdiscrim","early_language",0.0359990684806012,0.0920404979041085,0.0340705469548547,0.0824431628229084,0.0179966191749591,0.0229877742762215,0.0179985624574237,0.0769230769230769,0.0652950875231386,0.302801101064282,"group_means_two",300.19,16,"chung02 10month_4","",9.86270765313456,NA
"50","cristia14","Cristia, A., Minagawa-Kawai, Y., Egorova, N., Gervain, J., Filippin, L., Cabrol, D., & Dupoux, E. (2014). Neural correlates of infant accent discrimination: An fNIRS study. Developmental Science, 17(4), 628-635. https://doi.org/10.1111/desc.12160
","Cristia et al. (2014)","yes","LG",1,"3month_d3s4","3month_d3s4","NIRS","test_only","passive listening","mean_amplitude","within_one","yesyes","typical","mix.hom_beta","chance_level",24,NA,112.32,NA,-0.015,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/file/d/1STGuBa8bU1_buXB2byjt8mEDIOzUkUqA/view?usp=sharing",24.44,NA,6,NA,0.667,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",0.71823,2.21627,0.44249,17.3197,0.65662,NA,0.2615853,"Language discrimination and preference","langdiscrim","early_language",-0.2,0.0425,-0.193181818181818,0.0396516658057851,-0.0995037190209989,0.0103125203217312,-0.0998340788992076,0.0476190476190476,-0.362759872846844,0.139819395682099,"group_means_one",112.32,24,"cristia14 3month_d3s4","",3.69026058029939,NA
"51","cristia14","Cristia, A., Minagawa-Kawai, Y., Egorova, N., Gervain, J., Filippin, L., Cabrol, D., & Dupoux, E. (2014). Neural correlates of infant accent discrimination: An fNIRS study. Developmental Science, 17(4), 628-635. https://doi.org/10.1111/desc.12160
","Cristia et al. (2014)","yes","LG",1,"5month_d3s4","5month_d3s4","NIRS","test_only","passive listening","mean_amplitude","within_one","yesyes","typical","mix.hom_beta","chance_level",23,NA,158.1,NA,0.093,0,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/file/d/1STGuBa8bU1_buXB2byjt8mEDIOzUkUqA/view?usp=sharing",24.42,NA,8,NA,0.451,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"discrim","same","none",0.71823,2.21627,0.44249,17.3197,0.65662,NA,0.516,"Language discrimination and preference","langdiscrim","early_language",0.837837837837838,0.0587385270111475,0.807915057915058,0.0546178395294981,0.386384716289924,0.009040716507879,0.407543278154323,0.05,1.51966973760164,0.193242008234242,"group_means_one",158.1,23,"cristia14 5month_d3s4","",5.1943571736586,NA
"56","deruiter15","de Ruiter. (2015). Testing the possibility of artificial bilingualism: On the effect of non-live exposure to a foreign language on language preference in infants [Unpublished Bachelor thesis]. Universiteit Leiden.
","de Ruiter (2015)","no","LG",1,"monolingual","monolingual","behavior","test_only","head-turn preference procedure","looking_time","within_one","yesno","typical","test_lang2_minus_1","chance_level",8,NA,222.08,NA,0.07,0,2.37,NA,0.087,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/17WYNQYITDs8LexDQNZmWeiRRJNq4shuq?usp=sharing",NA,153.2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","same","none",11.56092,13.29846,8.74901,6.3898,9.22311,7.291,0.264,"Language discrimination and preference","langdiscrim","early_language",0.029535864978903,0.125054522957503,0.0258438818565401,0.0957448691393384,0.014766322370101,0.0312431846309601,0.0147673957478894,0.2,0.0535721331208419,0.411412890052501,"group_means_one",222.08,8,"deruiter15 monolingual","",7.29641265734409,NA
"57","deruiter15","de Ruiter. (2015). Testing the possibility of artificial bilingualism: On the effect of non-live exposure to a foreign language on language preference in infants [Unpublished Bachelor thesis]. Universiteit Leiden.
","de Ruiter (2015)","no","LG",1,"exposed","exposed","behavior","test_only","head-turn preference procedure","looking_time","within_one","yesno","typical","test_lang2_minus_1","chance_level",7,NA,259.52,NA,1.32,0,1.65,NA,2.118,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/17WYNQYITDs8LexDQNZmWeiRRJNq4shuq?usp=sharing",NA,176.64,NA,NA,NA,0.429,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","same","none",11.56092,13.29846,8.74901,6.3898,9.22311,7.291,0.575,"Language discrimination and preference","langdiscrim","early_language",0.8,0.188571428571429,0.68,0.136242857142857,0.371390676354104,0.0302024331812351,0.390035319770715,0.25,1.45103949138737,0.62037513378276,"group_means_one",259.52,7,"deruiter15 exposed","",8.52649951744389,NA
"59","fava14","Fava, E., Hull, R., & Bortfeld, H. (2014). Dissociating cortical activity during processing of native and non-native audiovisual speech from early to late infancy. Brain Sciences, 4(3), 471-487. https://doi.org/10.3390/brainsci4030471","Fava et al. (2014)","yes","LG",1,"3to6mon_leftposterior","3to6mon","NIRS","test_only","passive listening","mean_amplitude","within_two","yesno","typical","test_lang1","test_lang2",14,NA,167,NA,3.84,NA,2.694,NA,-3.18,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/1FOm15bJbyyTVYjObR48iieP54iOfIQ4M?usp=sharing",121.76,NA,4,NA,0.5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","diff","none",4.23244,16.65853,30.30932,12.37647,19.07056,10.80605,0.65,"Language discrimination and preference","langdiscrim","early_language",-0.711069616844933,0.0680578571428571,-0.666627765792125,0.0598164760044643,-0.334992313160133,0.0119051417500757,-0.348441106569273,0.0909090909090909,-1.28973761895961,0.223901375461951,"t_two",167,14,"fava14 3to6mon","",5.48676564200497,NA
"60","fava14","Fava, E., Hull, R., & Bortfeld, H. (2014). Dissociating cortical activity during processing of native and non-native audiovisual speech from early to late infancy. Brain Sciences, 4(3), 471-487. https://doi.org/10.3390/brainsci4030471","Fava et al. (2014)","yes","LG",1,"3to6mon_rightanterior","3to6mon","NIRS","test_only","passive listening","mean_amplitude","within_two","yesno","typical","test_lang1","test_lang2",14,NA,167,NA,10.4,NA,1.235,NA,-5.28,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/1FOm15bJbyyTVYjObR48iieP54iOfIQ4M?usp=sharing",121.76,NA,4,NA,0.5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","diff","none",4.23244,16.65853,30.30932,12.37647,19.07056,10.80605,0.553,"Language discrimination and preference","langdiscrim","early_language",-1.33425446277259,0.127436963265306,-1.2508635588493,0.112005143494898,-0.554965412958717,0.0105579333723975,-0.62552828953075,0.0909090909090909,-2.42006989630359,0.419250804501576,"t_two",167,14,"fava14 3to6mon","",5.48676564200497,NA
"63","fava14","Fava, E., Hull, R., & Bortfeld, H. (2014). Dissociating cortical activity during processing of native and non-native audiovisual speech from early to late infancy. Brain Sciences, 4(3), 471-487. https://doi.org/10.3390/brainsci4030471","Fava et al. (2014)","yes","LG",1,"7to10mon_leftposterior","7to10mon","NIRS","test_only","passive listening","mean_amplitude","within_two","yesno","typical","test_lang1","test_lang2",13,NA,252,NA,-1.44,NA,1.839,NA,4.16,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/1FOm15bJbyyTVYjObR48iieP54iOfIQ4M?usp=sharing",121.76,NA,3.71,NA,0.462,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","diff","none",4.23244,16.65853,30.30932,12.37647,19.07056,10.80605,0.361,"Language discrimination and preference","langdiscrim","early_language",1.30432879290461,0.163741292307692,1.21539728429748,0.142174128289892,0.54626218798581,0.0141371721794516,0.613038140659405,0.1,2.36579073532277,0.538687259733353,"t_two",252,13,"fava14 7to10mon","",8.27943078913325,NA
"66","fava14","Fava, E., Hull, R., & Bortfeld, H. (2014). Dissociating cortical activity during processing of native and non-native audiovisual speech from early to late infancy. Brain Sciences, 4(3), 471-487. https://doi.org/10.3390/brainsci4030471","Fava et al. (2014)","yes","LG",1,"11to14mon_leftanterior","11to14mon","NIRS","test_only","passive listening","mean_amplitude","within_two","yesno","typical","test_lang1","test_lang2",8,NA,352,NA,-3.8,NA,2.404,NA,3.327,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/1FOm15bJbyyTVYjObR48iieP54iOfIQ4M?usp=sharing",121.76,NA,2.29,NA,0.5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","diff","none",4.23244,16.65853,30.30932,12.37647,19.07056,10.80605,0.1278853,"Language discrimination and preference","langdiscrim","early_language",1.55349410154628,0.368862670221192,1.35930733885299,0.2824104818881,0.613433294011434,0.0223733541976629,0.71440761260288,0.2,2.81772661372625,1.21350954447088,"t_two",352,8,"fava14 11to14mon","",11.5649191975195,NA
"67","fava14","Fava, E., Hull, R., & Bortfeld, H. (2014). Dissociating cortical activity during processing of native and non-native audiovisual speech from early to late infancy. Brain Sciences, 4(3), 471-487. https://doi.org/10.3390/brainsci4030471","Fava et al. (2014)","yes","LG",1,"11to14mon_leftposterior","11to14mon","NIRS","test_only","passive listening","mean_amplitude","within_two","yesno","typical","test_lang1","test_lang2",8,NA,352,NA,1.37,NA,2.8,NA,3.33,NA,NA,NA,NA,NA,NA,NA,"https://drive.google.com/drive/folders/1FOm15bJbyyTVYjObR48iieP54iOfIQ4M?usp=sharing",121.76,NA,2.29,NA,0.5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pref","diff","none",4.23244,16.65853,30.30932,12.37647,19.07056,10.80605,0.2,"Language discrimination and preference","langdiscrim","early_language",1.48922127301486,0.33861125,1.303068613888,0.25924923828125,0.597229918177831,0.0225379966942076,0.688830112042635,0.2,2.70114859819843,1.11398636108612,"t_two",352,8,"fava14 11to14mon","",11.5649191975195,NA
